Left_Shoulder_Angle,Right_Shoulder_Angle,Left_Elbow_Angle,Right_Elbow_Angle,Left_Wrist_Angle,Right_Wrist_Angle,Left_Hip_Angle,Right_Hip_Angle,Left_Knee_Angle,Right_Knee_Angle,Neck_Angle,Left_Ankle_Angle,Right_Ankle_Angle,Left_Heel_Angle,Right_Heel_Angle,Left_Foot_Index_Angle,Right_Foot_Index_Angle,Label
145.84004720060844,149.9245468574024,187.44756500454943,197.94887723626758,3.6661233892458758,9.725874815,200.29423920461866,197.7561817274179,197.89528276938424,203.17754930876885,343.54168214034354,172.52014555039239,200.3961032892933,79.19324537913282,29.009837859863588,291.0765552979425,332.8485521009533,0
144.8570616318019,149.37507457070737,188.32974801358392,197.8730436985681,4.261326577,9.666041503,201.52925892499778,199.22513877272806,192.9943846820965,202.16348030770214,344.3427551857595,191.1626885700459,200.46618649680033,71.04222103562815,30.189623811293803,305.48892715914917,332.1977651156503,0
144.86325740024057,149.22280212941303,188.13947823620896,197.82240867308874,4.215019187770856,9.635875922800498,200.53999277578228,199.0248066318917,199.64401341175846,202.8590448748119,344.4177327619573,168.9196909108336,200.67946710479885,85.61143032750327,29.62971466697807,293.90312354143697,333.00028489435067,0
145.1268578938278,149.2009483272314,187.5011077738855,197.37414271498892,3.9066909092160595,9.385058968855276,199.38801751125257,198.57587911381347,202.5807113,203.33725374572987,344.0709926,162.4246415074788,201.03484770971002,90.54100253056112,29.470152305875512,294.5739796436188,333.2863919312291,0
145.34864089839138,149.15778768106517,187.15009658944751,197.22461665079837,3.687539281156086,9.301940156051453,199.1209761634322,198.39650490882224,202.43959617362498,203.02735358458452,343.8343377,160.89650993882546,201.46801190828504,98.02852201506165,29.97900903186677,299.84683216562314,332.9046608398615,0
145.65868995622972,149.13622863635752,186.6562454747772,196.97999392901608,3.4523998576614767,9.160707744721382,199.17493840037113,198.60975990156385,193.8278335577453,202.0762834030213,344.0327382862523,185.93768640154542,201.83561165407912,86.62348879,30.759466139904067,308.4290807,331.9558262,0
145.90879792977142,149.25526914467247,186.24216660644356,196.75823645210195,3.2384852260565156,9.041411711168609,199.33282382123937,198.63189421108086,191.07103444413147,201.4443259363463,344.0499878973637,197.20294724797432,201.57628392758426,78.21333559691264,30.52174028360516,305.6023539430579,331.9074527845238,0
145.8592784372715,149.22080419789418,186.24870263725037,196.72846655073627,3.238522345631689,9.025517728489493,198.96135838618432,198.21883312273474,194.70786112511087,201.30966430278573,344.13131987138405,170.01825350619154,201.52339088242923,107.11736577618902,30.742207767759027,303.42751990615045,332.35086531295497,0
145.85347629529053,149.20924166324744,186.26166398918681,196.72633588641506,3.2458781531801955,9.031836083885622,198.59711890713513,197.5050501767178,193.59493091335503,200.28320937779276,344.14099411683696,167.1472560133628,202.0902303917254,123.87858915580061,31.553725280381325,312.2200355993372,333.0959260274152,0
146.08287200279977,149.2572762364693,183.55511280262886,196.69746217575354,1.960078003717377,9.028833454717455,198.0846804830952,196.4626882525887,193.66873791247505,201.35273086883205,343.8125983880628,167.1165026974485,201.4703466675759,129.6072022342446,31.970278490957966,317.05801442663244,332.4570712,0
146.26328524705664,149.3793392103139,184.51702282568672,196.60703108137642,2.4034775092356444,8.991777658904958,197.58794860508084,195.8691856368251,188.50243286090935,201.41260574860857,343.86254738112837,185.21215931628734,201.74967554830252,116.47276293993048,31.86799246140489,313.63594903934865,332.5822010289033,0
147.48689899812211,147.90447848637933,177.73940137732637,197.4920362964341,358.7063268955286,9.502912296824281,197.67897622663605,195.7937651689587,187.26263512337664,201.69918803285648,344.2586274240124,196.21812701200463,201.99357052117412,94.37129016036158,32.224922757035195,301.9913004405839,332.28246011704465,0
146.96567467550676,147.08879005513637,181.67012721230054,197.99545060831989,0.883399688,9.794009199191768,197.15367798311863,195.2382046559361,186.92236238997646,202.23299935533845,344.4767971863318,197.21880778787406,201.61998686090064,96.42015519259432,32.36026353994626,300.7636730985134,332.80829333346367,0
146.58947888626366,146.63626996610546,181.74039823158176,198.5459238421408,0.8961793648379296,10.120947067541609,195.31298320219824,193.30050322368803,185.7712947226092,201.41449335076987,343.05380316728167,194.95532233926153,203.16807357280902,106.78647189382697,34.08551214078778,304.8325574583969,334.6635502870439,0
146.4452648898312,146.2242260596005,178.88786057073006,199.0923185507777,359.4099909151894,10.436736695819802,194.2934624997139,191.42533228643074,185.78525660952437,203.08182745069035,341.89654219669825,195.63557343693788,204.09298931029238,100.68198812638953,32.57535114354815,304.6667708063394,335.86996629422913,0
146.47404619354106,145.71531239528844,158.4209306494129,199.96966991702783,345.4086103477911,10.96735279563128,192.89292588765036,188.56779038637444,185.78242777624882,204.9369109542648,341.18661323881076,199.9789040145915,205.8331430893601,87.25017695849003,32.09553103396861,307.7075337905028,336.8809333213226,0
145.76595385866176,144.62445649034981,75.79711594280765,201.00059678700293,287.41476296280047,11.575344850307303,191.82193438749803,187.1082153,185.74314233802156,206.6840722516155,341.9139258809067,207.70629547842242,205.73222034727021,84.01144665167678,34.70716558,319.57293473483617,334.86142893481184,0
143.90174615516074,144.39605601308733,149.15995115384976,201.30223650404167,340.5116961,11.763084886283877,190.7497105096151,184.84476853504162,186.41556042679966,206.41884561324864,339.16371756480703,209.35820750044746,207.1317378127037,70.94888999885798,34.78841257778791,316.7052948756383,335.6375383,0
143.7055970558055,144.71992648363496,152.66876364969335,201.27673538659408,343.3916805986336,11.73606069302349,187.30013820903423,182.38029221447783,188.62943,207.09496851693504,334.0813689,211.4061237304077,207.5415165940698,70.30323363472651,35.43829354470162,316.33224940651974,335.1260335492409,0
142.06547767157636,144.47609448265817,171.9818616860836,201.40486537239087,356.01006737257404,11.817598267241358,186.56572263640734,181.72815178586276,189.7135664259519,207.10406401282938,331.18410259030344,209.71090711066745,208.81625774045378,70.42792588438459,34.94178236778791,314.59112841313316,336.86071949262043,0
141.6380808,144.13991470790293,179.69325258277817,201.76210968110482,359.8590631618904,12.049744722857634,185.17574879208135,181.3705809405854,191.15062481591715,206.58819813096127,329.44750380781807,208.08502860305003,209.58770397906102,72.49289974367521,35.42517057289092,312.80441827146365,337.31265346412886,0
141.26735920199584,143.72786981118762,182.16410492940318,202.57915226592036,0.9981480412653627,12.498447309938442,183.2620074728845,180.6124820529843,192.65557750408882,207.12616784920996,328.1367725435628,205.37765982684704,208.6321075249467,66.39585003922781,32.92484952,307.0117268,338.2515845,0
142.4649563182277,143.36694989884583,180.70976387081996,203.6843296559004,0.34262599184722675,13.124236886293346,182.4339819366799,179.9964839849208,193.13279344450618,208.3058888084099,329.5330546795366,203.84551238068784,207.60225251563637,63.365695755981555,31.28435245079352,305.4307880255796,338.56551295036826,0
143.79193378262815,143.2336788585871,179.37422143907955,204.10471284022807,359.69364409045465,13.354046139711745,182.40177310697115,179.8293830331563,192.43771737805486,208.94203543016232,330.2440079111889,203.84904966114559,207.32722193478838,64.28024055365589,30.928289539063446,301.2860017756216,338.4829792705262,0
144.4429033552465,142.76772877167667,179.73650067332045,204.54369019861264,359.8707988326031,13.459437172039323,182.85454835625723,179.9256271666465,190.84353304043472,209.2568269062573,331.1856430210407,204.6241122935205,207.2145440001491,67.36691210500739,31.07132942209007,293.6550542,338.28084102092424,0
144.49553691729514,141.95474173139675,179.8133148656844,205.0823516036652,359.90842459782385,13.662411491317082,183.87388654209516,180.1244210155943,189.13236703635314,209.41569344534346,332.5928828275533,205.75698014820296,207.04513372876295,69.19590358982636,31.045871357751004,287.9558767148675,338.2193682271781,0
144.95070743147514,141.61077595223165,179.76699469586174,205.38253207082707,359.8877932906806,13.788913137658183,184.2678682130696,180.09072025751308,188.6410317942821,209.56573187951378,333.39325703707027,205.03446363257427,207.21183026350016,72.08844957,30.90185592066924,290.3128194423971,338.46452596190795,0
145.1077045035031,141.15932649787794,179.41003316431883,206.19486105946046,359.71387799951776,14.286593686461435,184.3825688009645,179.67699714757765,188.5370838134863,209.84082347166475,334.31336153256274,204.91552910052016,207.30700645099944,74.99726918920501,31.327956032084042,292.81848885357044,338.29264622847876,0
145.0944482042834,141.34603095220533,179.37181846487877,206.32402596310402,359.69372923305184,14.426946598354867,184.7203603833592,179.34682929485547,188.54620661202608,210.11204388540182,334.5345149606205,203.02026444082145,207.51618605554484,84.57922489067343,32.05060296209455,295.5580501087036,338.04428281685455,0
145.02589560900574,141.5014737959233,180.15602625132527,206.5428809935152,0.076856943,14.58176069790238,184.743493,178.79430045336264,188.35103385390818,210.57736340657954,335.30283146664516,201.65546115844018,207.65342558417694,87.00967562952873,31.768078298087662,295.3999393212065,338.0748832955568,0
146.1113279187131,141.69666169142562,179.22037165367595,206.52758777698196,359.6123509948554,14.614636258473608,184.46740239101436,178.45571580276072,188.2130427382011,211.06001328672107,336.97021433226683,201.76208527365364,207.61859579816337,89.92786643888829,31.216021340908405,292.99389991606904,338.4110264180086,0
146.9524536810011,141.88244382284617,181.3884933590122,206.57025863285506,0.6989136930988777,14.678046904378675,183.6271611364734,178.12270843316503,188.15033360397106,212.03445765387968,340.78066151775045,201.57854602026893,207.6014690180747,100.87456823690316,30.513155133796907,296.8444636441205,338.3867045508131,0
147.7505807,142.14857747889982,182.22972720245332,206.64977825536403,1.132661690658944,14.739744379686735,183.16186580425264,177.7502677349742,188.00187950877765,212.86867662335717,342.9959234980732,200.98419088315038,207.53880318378287,107.75484328895688,29.89608662391191,301.0390628299098,338.7210103384019,0
149.37177938884827,143.53843529570102,180.77487499973722,206.00331675358217,0.40172096,14.378116507026192,182.6799973236414,177.07753272529607,187.7584129385938,213.5749516766852,344.0244791767815,200.46039382921668,207.63427970179052,103.27722638047211,30.026993585383806,306.84766169484726,338.8014669663431,0
150.13744074804228,143.77636661455742,181.5924974317874,206.41237298153325,0.8509585215684957,14.553643362742365,182.11414537824703,176.66044721229957,186.6553303275228,214.27657221500593,347.28746820997145,203.5373229802702,207.6043138324721,96.19065279,30.871360682403424,314.72598299876086,338.8255050171454,0
149.27820027862793,143.5467498005607,185.5068903866704,207.1302324577978,2.9911649598726013,14.838790639850739,181.75217835508016,176.54941736798975,185.77417473308958,214.1568673953023,349.92474533289084,202.0358923154333,207.86000494633612,96.39997767722566,30.65222838385441,313.40530187456625,339.8394283086219,0
149.57494290400683,143.37812389937952,184.36695808166078,207.59070573814682,2.4150397544457927,15.076762200904405,182.71427760132394,176.8836032043754,184.52783747803855,213.7005719360358,351.2626333624837,201.4520257017144,208.00559656080668,95.80747668659353,30.441005369721594,309.0913857365144,340.19679533864905,0
150.50650850738978,143.61997957687242,183.8364371640016,207.97323641102759,2.172006084580603,15.267481290926984,182.89140058464133,177.0091558152089,183.42965394758426,213.27464534066945,353.4095691127028,202.56098165549244,208.4537486611143,92.27119968,30.66460265811437,305.21368995914423,340.4722175431679,0
150.46747822483562,143.5952936679838,184.11739449891948,208.33189320581775,2.3340189079650107,15.42838430076749,183.12588890307532,177.05625506074202,183.08992451114608,213.0758218,354.1431606181804,201.5326295841445,208.53740161165567,95.34160015,30.43353713103106,305.35176401062245,340.5581680945696,0
150.37359059640954,143.32569939154612,184.38663119484295,208.9840180752592,2.478414311130713,15.653531950547007,183.06721595736872,176.68913563764343,180.71974380932556,211.01164006114215,354.8604994515891,200.55677989757916,209.5511289695671,107.19032668184097,31.49451896903199,306.38637586928405,339.9561991101291,0
150.4399163224707,144.11297697099943,184.64629427334677,208.9592069501142,2.6079511029910223,15.537542197173133,182.71248144335874,175.99262327905822,180.33775275645075,209.86625744687103,353.67694528397567,201.76590327481836,210.59247848903578,106.98084895842749,31.731934436477353,306.7265978064127,339.71834282313506,0
150.40268302419884,144.6841657073796,185.06540486808024,208.90921668942775,2.832892250048746,15.446156673461218,182.59341494532234,175.4698096906133,178.90434226963137,209.01304729099354,353.51673004946866,203.66999146326717,211.89074360943204,100.06174092246656,31.684440660408594,304.62716496253745,340.1953714946557,0
150.25237373263232,145.13474386798578,184.98268198636862,209.2561872474986,2.806315624030108,15.650848044425098,182.33299218762357,175.18702141067516,179.17613157775614,209.26698498798896,354.1041607039155,205.69107333791447,212.43266868737726,95.90977656707794,32.26371014059243,309.52583012527805,340.57755780081766,0
149.72673605413357,145.88759957066696,181.74373332756088,209.49017086196108,1.0993084467387837,15.81084978167684,182.05074683402793,174.7175112541837,179.55648827375927,209.81799759329562,355.6391892725292,206.21315840598314,213.2111601933573,104.65229144998081,32.20575760999906,318.7945578801691,341.06242994775903,0
149.43568417699777,146.12769834417884,181.95780973405664,209.90032609380705,1.278440652545968,16.04165631719966,181.73967264024202,174.64070380948755,179.75308702434086,209.78246528064648,355.4236143287328,206.52166231459276,214.59695919007393,106.2881090590863,32.685878084162894,319.91909762751925,341.19722456717153,0
149.3689945967713,145.98892227042978,181.5530092459575,210.3874286179108,0.981060984,16.330132051429405,181.6279474954381,174.19760416164195,179.32281555351312,209.4826929660774,355.53760442140907,203.24329508910938,214.22954794829425,103.95128223289265,32.28023735757289,313.13031480959756,340.84819796384846,0
149.44311104031308,146.05771054837288,184.16527704617317,210.41638870115736,2.506207486704824,16.34501391093553,181.73449863722536,173.93715693376723,177.59016316706828,208.65470364150897,354.9097931601975,202.2548737137715,214.39480732131926,106.85510541323717,32.51880755187823,310.7868664,340.87832071783595,0
149.38107020131946,146.00505106027373,185.6299698473373,210.6240740504183,3.353519213305634,16.472709312225746,181.6401777770063,173.31990248587738,175.01199304008531,207.9592911572512,354.72755094332365,201.74971541754383,213.92695078132482,121.09833410168063,33.654688089028696,317.0764190718452,340.20197531667395,0
149.16607441587118,145.83646400715665,186.6101997319707,210.7812263766054,3.9166572303497627,16.568490050370198,181.71479877483233,172.98345095880842,173.67296522102313,207.7031340361094,354.5256915659556,202.4740787503509,214.27811051004412,129.09908053657225,33.55709641976803,322.0658988808051,340.40848057026994,0
149.03347095823946,145.91918429094522,187.07515086039723,210.76330315799518,4.158894983197616,16.50442874289728,181.85661893473835,172.58752850432353,173.29857186528744,207.20749295059406,354.62072471897176,203.08240491630846,215.21030718646097,120.68777387714583,33.353715030036554,315.17921616962127,341.0683173705371,0
148.84248400768962,146.06126474120407,187.80208135258843,210.6232518416787,4.538265530188651,16.43752613345262,182.51259856445367,172.39128996948895,172.33021635113192,206.60974409179778,354.8302229,202.74761334342324,215.5119292695511,109.1447124600924,33.077093794539024,303.32151910001755,341.1342433655915,0
149.23801810800038,146.33888965733502,184.95122297562338,210.6106067608744,2.9881607560739467,16.41174415655191,182.6710670514706,171.79236395605867,171.92384923201627,206.92706156994873,354.4599854736938,202.7752268,215.3600996697668,106.0683243613914,33.12706925063476,300.4892799474569,340.9764484695964,0
149.98909629645493,147.0504013,182.62568811602316,210.33144844586892,1.6109112094886877,16.25055725694445,182.50878826552596,170.98436006513293,171.47422862633448,207.40882470678852,354.05365465010027,203.02368512135845,215.19362434669074,105.87833906040535,33.01504171338852,300.60385411663873,340.9478630071672,0
150.81662169216588,147.50635397550795,182.75608375114652,210.05745832268025,1.6777023411736425,16.11194323602025,182.36093080106195,170.56486274758572,171.2545773277282,207.21705619861277,354.47146446290805,203.11492806097365,215.0831896327924,112.67619719978417,33.19703634316146,307.33486251310364,340.4366982636103,0
151.43844539254374,148.0914398389312,182.9730065375049,209.70330814241734,1.7945446629226116,15.912557523129326,182.32698930805452,169.7999345984906,170.6878650530024,207.39146626005478,354.74481375356925,203.58494305982143,215.46026917876046,118.19402675993041,33.32927553228034,312.8187244371753,339.8338668978522,0
151.96785968808916,148.51120012317722,183.34827931953595,209.29446709781055,2.0019587118550923,15.620969110000269,182.15315907640945,169.3668908361027,171.2767948292026,207.66865090591995,355.4421988813276,205.1085893142926,215.42832277663268,118.26263305130836,34.51641594440089,315.91886878555164,339.1583780797518,0
152.58242696385025,148.97753092126462,183.50429399829574,209.02970238412377,2.0829708580160213,15.39277031754744,181.69906200729847,168.42799440682074,171.55965974901062,208.07710100966574,355.63390216930037,205.11382074825053,215.49365754602746,116.10597029752117,34.415803579684976,314.38651031661954,339.31292588003237,0
153.29710137602038,149.40612175661033,183.5896833469796,208.8268472130878,2.130190545863825,15.249514659426188,181.36575827193292,167.64643369155783,171.64454408160927,208.2241704329831,355.98204554879516,205.39748793084053,215.3059044710461,112.16572652402833,34.72227294518574,312.53364556713404,339.25940718191293,0
153.44149245643945,149.79776371004192,185.81441376577988,208.59373031573767,3.2690207195050855,15.121392657761172,181.2270564652477,166.96565041343436,171.4207077866672,206.59527885276515,355.28363382291707,206.0340527245746,216.93898307468305,102.96783821182937,35.07317889729863,308.48820415217625,339.9646910760386,0
153.23948999180354,150.02495181751334,186.58957945009854,208.39290778945121,3.6707139325974683,14.972908359262933,180.9215839900471,166.35372948293565,171.52307472920134,205.27642676856428,354.7938517644768,205.64102945713577,218.55533577084978,101.5125727435741,34.51758848,307.4899046,340.04382593036337,0
152.61276617981727,149.7272923307837,187.52774490242595,208.42959343914018,4.187378028345314,15.010101415255459,180.7597200893442,166.27648316603936,171.77742384011935,204.72832605392162,354.1991037142094,206.17746977241305,219.4348525698534,96.90825353014907,34.31758085416232,306.30850901550934,340.1331029516086,0
151.53321400547662,149.51117430774644,186.32798061607804,208.31369510825556,3.676293698542488,14.949551077998121,180.6808512265927,166.4782928,172.19713268662898,204.88593296417318,353.85193308740145,206.79938762946003,219.4360513323748,101.6956059445434,35.06017536728169,311.1756374462937,339.84954400689344,0
150.71064051348705,149.4742716995864,184.93335278453776,207.82551523278627,2.921444832836672,14.699612469182801,180.9657893100776,166.67444739665274,172.4380373838315,205.28940386140403,353.4248208,207.7137868121299,220.4909594850632,103.87333936526278,34.30218034714637,314.2458238,340.1180888098115,0
149.9382043987318,149.33195862406725,184.6906011613608,207.5449645574316,2.7221207873896636,14.82450307352571,181.37587088140535,167.17468110962918,173.0332414869791,207.50381912181624,352.31998328810386,209.47450641989516,218.87328972999305,98.11445540643703,33.22871474582352,312.4685540959761,340.58522573322193,0
150.57839890280368,149.44228688991421,181.46208204292788,207.08282002399363,0.8663454071074598,14.657446388849458,181.54872385808116,167.54095219747947,173.9294859614616,208.6102011292672,352.07313950657226,210.6519523,218.57908667607106,93.04906240823036,32.71554624121094,313.26675215307864,341.37328279313664,0
150.69469888955354,149.0727110884304,172.5964864162973,206.86834700318772,355.20886162849087,14.632668522760085,181.63459831865185,167.98040857799708,174.3145294215269,210.07263886594586,352.5905937588741,209.91403900798008,217.97372159486477,103.07859539657056,32.58591689490793,322.54041950962056,341.9582832665856,0
150.31778124636296,148.78857354951586,165.0539748,207.10303133107416,349.49272786593065,14.81823284026176,181.75458543976967,168.08555380756144,174.41960951935974,210.4504564819297,352.8391647842813,208.86964234673871,217.40561008596973,107.32658817552569,32.83831753999102,324.7306041252241,341.8952606319809,0
150.71348827769987,148.86531964459084,155.9114956392932,207.19045720808714,342.38379453936994,14.86358749648964,181.48448501649966,167.76198578086473,175.23292078870202,210.52473193397162,351.2165943832573,209.44085188801967,217.73160423488056,103.19981834683935,33.24848254678832,324.8887844,341.9946990700051,0
151.41265524872418,148.91162404406234,145.79002393400415,207.26094733309648,334.4244219637333,14.867495446773239,180.84396378020205,167.34644437144692,175.8891356259426,211.22991309602378,350.46318643517054,209.40389651048085,217.69809065756138,101.8236633255023,33.263121632506056,324.6737614792646,342.1430847588449,0
151.5828440083086,148.56718671818533,162.08663833078487,207.66613113161745,348.3559484564716,15.065561435407844,180.94597778990808,167.7791482389978,176.00411963423952,211.1976943,350.5300050124763,209.09873282096203,217.4806372657332,102.15698594902302,33.26593387896091,324.3051907528959,342.2922121568014,0
151.47124872119844,147.64711626316685,164.3048889910004,208.41876525778437,350.4464349070608,15.457766284246173,181.10241793473423,168.2618925413604,176.03840069786676,211.10348964547518,351.37191917618327,208.6214549127447,217.01025342882767,101.78519681727121,33.51206438903301,323.4033452,342.11835346364904,0
151.31386321009268,147.2037709786094,166.43939225438464,208.77151808201148,352.00719143103726,15.642972198193304,181.30731616142606,168.65639692651047,176.0219526475996,211.42482130627775,352.0123383036642,208.17461237506396,215.82706673561563,103.3346832744558,33.502540886387145,321.5930972066183,341.5002471374582,0
152.4427554750589,146.75035300748848,163.11211995259845,209.10264937585626,350.19052155242224,15.817927718346104,181.70432679961405,168.97994447498652,176.16839336784844,211.4647331048853,351.6700073909345,209.5922117,215.85459137668485,100.92077463079139,33.24255112264431,320.16582422274917,341.6837341676496,0
153.35022543956237,146.1041079297919,166.38759806141596,209.2160636700174,351.9951169252162,15.869158534609598,182.4518240610325,169.57731554303064,175.91085205325322,210.97989054444992,351.95353596055014,209.1487298859988,216.75131243739872,103.46598384124687,33.15857322181656,317.52336270316727,341.8755373939756,0
153.85610623891642,145.5243947369498,160.11511860841605,209.49109333038498,348.2904786688709,16.003187371377432,182.19797933910837,169.46564648834416,175.9866839188449,211.22001922850976,352.7093353513927,209.11200765319978,215.81916569692456,101.04989512706737,33.49930663711267,315.09005974778705,341.9145199677944,0
154.10356720493053,145.80429890704175,165.13388351692953,208.35490754858054,351.9610974709212,15.406600297190826,181.94884783259326,169.9991603292989,176.60380587908045,210.6033153555142,351.90055984688735,206.9732383,215.24871742106694,109.45179379698227,33.22745138527405,314.0932960240491,341.26556637798456,0
154.7516403071129,145.94280360804248,162.5081959195881,207.40214887537564,350.41082733773266,14.838177125131454,180.3365073447481,170.5471803686512,178.9751610756046,210.15997299123703,351.86985847630126,205.86550904125917,214.4784582,90.16385049337995,33.56665731886732,292.4260017881343,340.9645887074378,0
154.0440594504924,145.52987256483888,158.33518427234034,207.26426356970194,348.03562878413015,14.642721702668076,180.55130858592793,170.94258959213033,179.86201116964224,210.61233939070192,352.32421652931146,204.98810506570504,213.65713984184848,103.62112372931837,34.234242880336886,305.32237681910516,340.9269421365594,0
149.9995739172167,145.1687147166985,173.68281675644576,206.98919670427796,356.5943593181041,14.496400463183889,181.13263356547338,171.86173027116706,180.32218566486438,209.6396429946539,353.04059966440303,204.63443039639947,213.93247906025783,107.22523591845548,34.62632212125694,308.9014925867149,340.7868145949407,0
147.83103437519537,145.44157329798347,180.4688494729167,205.73641831211538,0.24130800845021658,13.773138785511614,183.68814504851406,174.18651374938094,179.50377031629648,208.47352714397286,351.0282079293315,202.4865053713032,212.77661679602954,159.29078389481163,35.27920669148147,343.88345370029555,340.13108984382063,0
146.17080659643648,146.1361646845261,185.47804616199699,204.72513277540983,2.788620529895199,13.19741936772945,184.3532295967727,175.14503009583208,179.4918664416036,208.13245529862465,349.3025319644319,199.22568053645207,211.31391817954608,204.11129143885952,34.85510680589862,17.666632099412357,339.92795259641775,0
145.55012696808697,146.41424679618157,188.34161801773524,204.5741473801757,4.367308850390159,13.120829948421566,184.1605429225957,175.53181945284317,180.0126223502794,208.10844899669476,349.2496053443036,197.13146004599193,210.98091133990306,208.8929334804168,34.91499866156179,20.960371810669468,339.97853722931615,0
144.69725260083317,146.01906908433918,190.9232038212492,205.01919877188635,5.859671742142183,13.376751314557085,184.4299317363706,175.72452751181274,180.32284460822677,208.2848935115502,350.6274222743477,196.83276902342268,210.58997897609137,203.25224836278605,34.09434674892733,17.233206838701967,340.2369163367955,0
143.90074561743393,145.43311511855248,191.34817512998322,206.0987838831996,6.157486049330562,13.98253713748066,185.41616461316283,176.1744392885099,180.22299133531274,208.18266500143187,351.2321709452347,196.46163894103387,210.30194839927347,208.91024655597352,33.17171828904953,21.747871289364525,340.6267910506024,0
143.0358037809138,144.9217055845094,191.94111569260647,206.48985180334748,6.422250948658293,14.199203410158313,186.81234668517385,177.03312234476064,179.17470297885706,207.38764201017844,351.3548534846577,196.40991259030739,210.1194885464138,222.5501602,32.60668051596916,34.16395464210593,340.8578192121083,0
142.50488051735945,144.70031472169944,191.84200589486733,206.53132470932817,6.37079057,14.220065973782585,188.21172407267758,177.82674548051264,178.01862159449504,205.03549022797284,350.9207977754513,196.5269546841375,211.21117263027492,238.28669335161476,32.94076823405153,49.45580766147396,341.36547902984097,0
142.24604032194262,144.48165356138523,191.78368614140751,206.76851395638113,6.359588099767892,14.351785594300937,188.9332378626904,178.3227761781308,177.43627648754688,204.09791249811258,350.60480648292304,196.62205203221887,211.96528561312297,237.94384430107155,32.734617205310585,49.880209408021756,341.4454496098827,0
142.0313943,144.15742003624277,191.81113141190426,207.28577957183106,6.369844127488926,14.646171452184145,189.23487821648303,178.56417129858048,176.7868870737683,203.19448397452462,350.4558926718623,195.20026696901215,212.4553288405421,252.7803936890377,32.78795827225401,61.692243316938246,341.5142448,0
141.9411403889561,143.92233806213702,191.94699115869565,207.66195069768807,6.447960831017725,14.858624755977667,189.40248459973708,178.70546846286456,174.26167858942705,202.02167595019512,350.4156432,188.99109318412883,213.07813860757386,259.8671448,33.22722937637761,75.78219351104305,341.2861223650613,0
